Review_ID,App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,App_ID
6851,"american airlines","I changed return flight still shows old reservation.",Positive,0.1,0.2,2457
6852,"american airlines","HORRIBLE!!! Even flight delayed, always say time.....",Negative,-1,1,2457
6853,"amex mobile","Great App! Only reason I gave 4/5 starts recent update broke chat option. I've trying days nothing... Hopefully get fixed soon",Positive,0.275,0.55,947
6854,"amex mobile","works great, fingerprint feature work. I Pixel XL, stock Android solid fingerprint sensor, yet work. Disappointing otherwise works expected.",Positive,0.025,0.4875,947
6855,"amex mobile","Very nice app! Shows balance, recent transactions pay right app! Way go.",Positive,0.444048,0.595238,947
6856,"amex mobile","Won't let log in, keeps asking relevant location",Positive,0.4,0.9,947
6857,"amex mobile","Very poor app. Don't allow make payment, u can't type different amount minimum statement balance. Fix u want payment",Negative,-0.26,0.69,947
6858,"amex mobile",nan,Neutral,NULL,NULL,947
6859,"amex mobile",nan,Neutral,NULL,NULL,947
6860,"amex mobile",nan,Neutral,NULL,NULL,947
6861,"amex mobile","Beautifully designed easy use. A great interface tracking payments balance.",Positive,0.694444,0.861111,947
6862,"amex mobile","This easy direct App..two thumbs",Positive,0.266667,0.616667,947
6863,"amex mobile",". .",Neutral,NULL,NULL,947
6864,"amex mobile","This useless. It even allow log in. I usually go mobile order access account. I type username password million times, thinking I forgot it. Then I typed mobile site, able get through. So definitely giving login issues. Just American Express mobile site, useless",Negative,-0.125,0.295833,947
6865,"amex mobile",nan,Neutral,NULL,NULL,947
6866,"amex mobile","It's terrible gives choice "plan it" every single larger purchase. This pushes people pay purchases time would cause people pay insanely high rates credit card companies charge. It's much better pay everything once.",Negative,-0.0822857,0.550857,947
6867,"amex mobile","I cannot logon via app. Works phone using ID pw. I suspect processing special characters pw correctly. Update 1: I installed latest version still unable login. I expect better American Express. Update 2: another update remains unresolved. It simple, either fix code disallow offending characters. Update 3: still resolved! AMEX, listening?",Positive,0.142857,0.471429,947
6868,"amex mobile","Useless app. Won't allow log existing user information register existing account mobile app. If like staring log-on screen and/or getting "invalid credintials" messages, perfect you.",Positive,0.25,0.6,947
6869,"amex mobile","The works great managing Amex credit card, however I get message "System responding" quite often, mostly morning. If message offline maintenance, often. The high uptime; I trying manage credit card. I issue credit card apps.",Positive,0.486667,0.596667,947
6870,"amex mobile","I log ok, I turn notifications, work little stop completely, even though notification settings still set ON. Fix app!",Positive,0.145833,0.466667,947
6871,"amex mobile","Fix app. The developers see negative reviews multiple complaints working yet",Negative,-0.15,0.2,947
6872,"amex mobile","You must latest version work...",Positive,0.5,0.9,947
6873,"amex mobile","Once starts crashing, never fixed. Uninstall reinstall actions correct issue.",Negative,-0.05,0.2,947
6874,"amex mobile","Could really benefit allowing users enter PIN swipe fingerprint lieu re-enter password every time log in. It's hassle us long, randomly-generated passwords.",Positive,0.075,0.3,947
6875,"amex mobile","July 10, 2018 Downgraded 2 stars. No longer getting updates reminders. Missed payment this. Please fix. Reminders necessity! Oct 2015 New layout functional previous versions.",Negative,-0.0151515,0.310606,947
6876,"amex mobile","Much trouble logging compared card apps.",Negative,-0.2,0.2,947
6877,"amex mobile","This new NOT better old one.",Negative,-0.00454545,0.384848,947
6878,"amex mobile","This figure print sign-in settings reset default every time I restart phone.",Neutral,NULL,NULL,947
6879,"amex mobile","stopped working update.",Neutral,NULL,NULL,947
6880,"amex mobile","Amex offers stopped working. hangs.",Positive,0.1,NULL,947
6881,"amex mobile","Some items work never constantly hang forcing log relog in.",Neutral,NULL,0.333333,947
6882,"amex mobile","Don't ask password system connection login!",Neutral,NULL,NULL,947
6883,"amex mobile","They add option add remove bank account app.",Neutral,NULL,NULL,947
6884,"amex mobile","v6.7.0 - issues. Works great. Simple, clean interface.",Positive,0.388889,0.602381,947
6885,"amex mobile","Will let add credit card",Neutral,NULL,NULL,947
6886,"amex mobile","Easy reach secure l love app.",Positive,0.444444,0.677778,947
6887,"amex mobile","Fix log bug please",Neutral,NULL,NULL,947
6888,"amex mobile","Great Upgrade!!! Finally redeem Rewards see Credit Score straight app.",Positive,0.4,0.716667,947
6889,"amex mobile","Rate good keep account easy pay that's",Positive,0.566667,0.716667,947
6890,"amex mobile","Great except fingerprint login longer available new version...",Positive,0.445455,0.534849,947
6891,"amex mobile","Very good",Positive,0.91,0.78,947
6892,"amex mobile","The visually appealing I'm sure many wrappers it. For Fico score, inbuilt without wrappers. Also, please put dedicated logout button. Pressing back key intuitive may make us feel would lose session actually it.",Positive,0.25,0.498148,947
6893,"amino: communities and chats","This fun mess around explore! There many different communities make new friends enjoy playing favorite characters. Everyone ive met welcoming sweet ive even made couple friends around world here. I love new update helps get closer everyone texting. 10/10 amazing!",Positive,0.304907,0.548554,2030
6894,"amino: communities and chats","I think really good app. The layout nice, I talk new people fun. The problem I see Amino+. You pay bulk even want item. Another thing, complete tasks unlock usage emojis. When I months ago, need complete two items. Overall, I still like app. Just keep consideration everyone likes Amino+.",Positive,0.276623,0.436364,2030
6895,"amino: communities and chats","I've two acconts banned now. I follow rules, dont post anything inappropriate, reason clear I banned. My boyfriend I used discuss meet plans pm. I banned due Team Amino /reading/ pms, something breaches privacy, also something Team Amino states /do do/. If going install app, careful. They constantly watching insta-ban warning breach rule even slightly. Team Amino state go PM's terms conditions. It unnacceptable people. The fone that, bit buggy. Please careful using application, online strangers worry about.",Negative,-0.0652778,0.543056,2030
6896,"amino: communities and chats","Amino amazing A LOT bugs. I'd rather fixed adding new things PLEASE ADD WHY YOU BAN THE MEMBERS, IT IS REALLY MAKING A LOT OF USERS MAD. Thank you~",Positive,0.0822727,0.550909,2030
6897,"amino: communities and chats",nan,Neutral,NULL,NULL,2030
6898,"amino: communities and chats","This terrible full paedophiles, sex addicted creeps. I friend messaged member told knew threatened rape It reported amino/app team friend banned member continued terrorise community. My advice like talking social media try Facebook another better safety procedure.",Negative,-0.103333,0.543333,2030
6899,"amino: communities and chats","I love it! It helps find new friends like things I do! It's like Facebook, Instagram, Twitter. You connect people. Immuno see create communities join witch created different people. Creating popular aminos fun challenge time constantly.",Positive,0.282576,0.514646,2030
6900,"amino: communities and chats","I really love app! You get find people share interests! The thing suggest make version available laptops artist would want post artwork draw digitally straight instead taking crappy photo using phone...",Positive,0.460417,0.466667,2030
6901,"amino: communities and chats","Edit: latest update Team Amino made slightly ugly importantly removed "Home" button. Which means go chat users profile longer easy way get back home page community content is. PLEASE PUT BACK THE HOME BUTTON And future refrain removing vital functions app. Edit2: Another update days later removed yet another function I really useful. This time right sidebar shewed communities. The right sidebar looked way better whatever left one. PLEASE STOP REMOVING USEFUL FEATURES! ~~~~~~~~~~~~~~~~~~~~~~~~ A lot interesting fun communities gathered place.",Positive,0.192927,0.384104,2030
6902,"amino: communities and chats","It's overall good app, I like good features removed. Like right sidebar changed, I knew so. E sort home button, sadly gone. Amino glitches quite bit, often anymore. My screen feels cramped many new things/features, little hard control. Please work this, amino.",Positive,0.149212,0.52577,2030
6903,"amino: communities and chats","I love amino much. I talk make lot new friends. I also talk IRL friends too. Although great always stops working acts like there's wifi connection. Even though wifi connected. I get there's lot people time every app, that's makes kinda confused amino's qualities. Besides amazing app.",Positive,0.306061,0.600758,2030
6904,"amino: communities and chats","Its nice way chat friends great way share interests others. The problem reason every time I try get there, let me. I know is, internet fine. I using LG Fiesta., worked past. I'll rate 4 stars gets fixed.",Positive,0.333333,0.54,2030
6905,"amino: communities and chats","I understand added amino+ feature, I suggestion. If member buys amino+, full package, usual, I think option buy things seperately. Such as, memeber wants specific chat bubble, able buy chat bubble instead purchase full package. Just idea!",Positive,0.176786,0.385714,2030
6906,"amino: communities and chats","Okay. If want message team amino. All bots, there's real person talk to. They repeat thing again. They watch pms, invade personal space even tho suppose that. They actually give strike ban reason.",Positive,0.175,0.3,2030
6907,"amino: communities and chats","Bugs Terrible now, either exploring members tab exploring profiles, I recieve crashes again. Please fix, also become cluttered whole Amino Plus thing. I care fix streak, I care that, I miss simplistic design back 2016..",Negative,-0.325,0.475,2030
6908,"amino: communities and chats","I got banned Rick Morty amino reason, many cool friends things I never see again. I'm actually crying right now. Please amino, unban me. This used favorite app. That changed.",Positive,0.287143,0.657143,2030
6909,"amino: communities and chats","Team Amino going ham banning people, two account disabled nothing. Besides love app. Hate I lost main account multiple OC's made, many friends made, year certain communities thrown drain. Get hold team. People seriously getting annoyed.",Negative,-0.0391534,0.519048,2030
6910,"amino: communities and chats","The new update comfortable use. The navigation bar Amino right side disappeared I feel like became disadvantage. I'd rate five star,but thus new update mess. Otherwise, cool pretty helpful. P.S. would great message history search messages keyword.",Positive,0.27293,0.602476,2030
6911,"amino: communities and chats",nan,Neutral,NULL,NULL,2030
6912,"amino: communities and chats","I changed star rating recent update. Since home button left navigator removed along right side pull screen go communities easily lot harder navigate Amino. I know I'm feels way.",Positive,0.12381,0.32381,2030
6913,"amino: communities and chats","I would've gotten 4 star problem us having. Sometimes friends friends talking, Amino would stop load straight 5 minutes. But makes 5 star Amino +. You either wait paitient get coins get credit card, Also banning people reason? You need fix yourself, Amino. I hope fix problems, soon. 3 stars",Positive,0.2,0.4,2030
6914,"amino: communities and chats","I really liked first. But minutes using it, person started chat me. This person, I swear borderline stalker. She got demanding desperate I answer calls. She even gave phone number. That's I logged out. In honesty person ruined experience me. Though I feel like deactivating account. That experience freaked out. But I really like app, easy use.",Positive,0.176667,0.633333,2030
6915,"amino: communities and chats","In recent update, become literally unuseble. No matter many times I app, keep kicking out. The way clicking notifications. I'm worried losing friends nobody ever messages future. It NEEDS fixed next patch.",Positive,0.12,0.215,2030
6916,"amino: communities and chats","As curator community,it let feature anything properly since update. It tells they're featured posts,but pushes bottom top featured page. The moderation menu update either let pin things feature feed. It tells they're pinned actually show up.",Positive,0.166667,0.233333,2030
6917,"amino: communities and chats",nan,Neutral,NULL,NULL,2030
6918,"amino: communities and chats","Like gives random lag attacks saying time out? I mean annoying I understand I My Internet fine. ( edit ) Okay stupid sometimes always gives time lags much fricken annoying I wanna talk friends fix please annoying making go nuts.",Negative,-0.321759,0.676389,2030
6919,"amino: communities and chats","I love app, every update adds new features sometimes make frustrating. Why 3D avatars added? Why Amino+? Why change layout make annoying browse? A lot add ons questionable often annoying.",Negative,-0.310606,0.792424,2030
6920,"amino: communities and chats","I like lot, recently many bugs. Notifications broken, calls randomly lag out, whole slow, crashes nowhere. Would nice fixed it...",Positive,0.0285714,0.485714,2030
6921,"amino: communities and chats","They keep changing/adding features become really annoying. I wish every trying include things. It creates opportunities stuff break.",Negative,-0.8,0.9,2030
6922,"amino: communities and chats",nan,Neutral,NULL,NULL,2030
6923,"amino: communities and chats","This pretty stupid app. It banned reason whatsoever. Idk long im banned I hope im let back I good reputation progress gone.",Positive,0.02,0.6,2030
6924,"amino: communities and chats","This great! It's really fun mess around talk fellow people like things u! The downside logs random times load even tho internet on. Please, fix this! It's really good apart that!",Positive,0.26625,0.445,2030
6925,"amino: communities and chats",nan,Neutral,NULL,NULL,2030
6926,"amino: communities and chats","This awesome! I lot. So people upload videos without using link, idk I wondering could tell how. Also, I would suggest adding feature chat hide notifications still want chat phone blowing constantly I'm trying something else",Positive,0.5,0.666667,2030
6927,"amino: communities and chats","It seems like taking money anything. If chatting, need spending money. The reason pay stickers probably often. In general, I like concept, took annoying.",Negative,-0.375,0.7,2030
6928,"amino: communities and chats","If parent allow children this. It full adults grooming children stuff I found daughter's account sickening. Adults asking nudes. Adults telling love her. Adults asking lives. My daughter taught things disgusting. Do allow children app.",Negative,-0.2625,0.7875,2030
6929,"amino: communities and chats","I've since 2016 think fun! I like changes though, like recently put adds app. It's annoying I'm typing I'll accidentally press add instead keyboard. Adds spread posts, places sometimes meses writing. I",Negative,-0.141667,0.45,2030
